ELDEN,0.002
ELDON,0.009
ELDORA,0.002
ELDRIDGE,0.002
ELEANOR,0.075
ELEANORA,0.002
ELEANORE,0.004
ELEASE,0.001
ELENA,0.019
ELENE,0.001
ELENI,0.001
ELENOR,0.002
ELENORA,0.001
ELENORE,0.001
ELEONOR,0.001
ELEONORA,0.001
ELEONORE,0.001
ELFREDA,0.001
ELFRIEDA,0.001
ELFRIEDE,0.002
ELI,0.009
ELIA,0.004
ELIANA,0.001
ELIAS,0.011
ELICIA,0.001
ELIDA,0.004
ELIDIA,0.001
ELIJAH,0.01
ELIN,0.001
ELINA,0.001
ELINOR,0.007
ELINORE,0.001
ELISA,0.014
ELISABETH,0.012
ELISE,0.01
ELISEO,0.004
ELISHA,0.007
ELISSA,0.004
ELIZ,0.001
ELIZA,0.008
ELIZABET,0.001
ELIZABETH,0.469
ELIZBETH,0.001
ELIZEBETH,0.002
ELKE,0.001
ELLA,0.051
ELLAMAE,0.001
ELLAN,0.001
ELLEN,0.087
ELLENA,0.001
ELLI,0.001
ELLIE,0.004
ELLIOT,0.007
ELLIOTT,0.007
ELLIS,0.013
ELLSWORTH,0.002
ELLY,0.001
ELLYN,0.001
ELMA,0.009
ELMER,0.038
ELMIRA,0.002
ELMO,0.004
ELNA,0.002
ELNORA,0.007
ELODIA,0.001
ELOIS,0.001
ELOISA,0.004
ELOISE,0.017
ELOUISE,0.004
ELOY,0.004
ELROY,0.002
ELSA,0.015
ELSE,0.001
ELSIE,0.056
ELSY,0.001
ELTON,0.009
ELVA,0.013
ELVERA,0.002
ELVIA,0.005
ELVIE,0.001
ELVIN,0.007
ELVINA,0.001
ELVIRA,0.015
ELVIS,0.005
ELWANDA,0.001
ELWOOD,0.007
ELYSE,0.004
ELZA,0.001
EMA,0.001
EMANUEL,0.01
EMELDA,0.001
EMELIA,0.002
EMELINA,0.001
EMELINE,0.001
EMELY,0.001
EMERALD,0.001
EMERITA,0.001
EMERSON,0.005
EMERY,0.005
EMIKO,0.001
EMIL,0.01
EMILE,0.004
EMILEE,0.001
EMILIA,0.007
EMILIE,0.005
EMILIO,0.01
EMILY,0.104
EMMA,0.083
EMMALINE,0.001
EMMANUEL,0.009
EMMETT,0.01
EMMIE,0.001
EMMITT,0.002
EMMY,0.001
EMOGENE,0.002
EMORY,0.005
ENA,0.002
ENDA,0.001
ENEDINA,0.002
ENEIDA,0.001
ENID,0.005
ENOCH,0.003
ENOLA,0.001
ENRIQUE,0.023
ENRIQUETA,0.002
EPIFANIA,0.001
ERA,0.002
ERASMO,0.002
ERIC,0.274
ERICA,0.066
ERICH,0.004
ERICK,0.012
ERICKA,0.007
ERIK,0.035
ERIKA,0.031
ERIN,0.074
ERINN,0.001
ERLENE,0.001
ERLINDA,0.004
ERLINE,0.001
ERMA,0.021
ERMELINDA,0.001
ERMINIA,0.001
ERNA,0.005
ERNEST,0.108
ERNESTINA,0.004
ERNESTINE,0.019
ERNESTO,0.019
ERNIE,0.008
ERROL,0.005
ERVIN,0.012
ERWIN,0.008
ERYN,0.001
ESMERALDA,0.007
ESPERANZA,0.011
ESSIE,0.015
ESTA,0.001
ESTEBAN,0.007
ESTEFANA,0.001
ESTELA,0.007
ESTELL,0.001
ESTELLA,0.013
ESTELLE,0.018
ESTER,0.01
ESTHER,0.084
ESTRELLA,0.002
ETHA,0.001
ETHAN,0.009
ETHEL,0.087
ETHELENE,0.001
ETHELYN,0.002
ETHYL,0.001
ETSUKO,0.001
ETTA,0.013
ETTIE,0.001
EUFEMIA,0.001
EUGENA,0.001
EUGENE,0.117
EUGENIA,0.012
EUGENIE,0.002
EUGENIO,0.004
EULA,0.017
EULAH,0.001
EULALIA,0.003
EUN,0.002
EUNA,0.001
EUNICE,0.028
EURA,0.001
EUSEBIA,0.001
EUSEBIO,0.002
EUSTOLIA,0.001
EVA,0.08
EVALYN,0.002
EVAN,0.022
EVANGELINA,0.005
EVANGELINE,0.006
EVE,0.007
EVELIA,0.002
EVELIN,0.001
EVELINA,0.001
EVELINE,0.001
EVELYN,0.162
EVELYNE,0.001
EVELYNN,0.001
EVERETT,0.029
EVERETTE,0.004
EVETTE,0.004
EVIA,0.001
EVIE,0.002
EVITA,0.001
EVON,0.002
EVONNE,0.002
EWA,0.001
EXIE,0.001
EZEKIEL,0.002
EZEQUIEL,0.002
EZRA,0.004
FABIAN,0.007
FABIOLA,0.003
FAE,0.001
FAIRY,0.001
FAITH,0.015
FALLON,0.002
FANNIE,0.026
FANNY,0.005
FARAH,0.001
FARRAH,0.002
FATIMA,0.004
FATIMAH,0.001
FAUSTINA,0.001
FAUSTINO,0.004
FAUSTO,0.002
FAVIOLA,0.001
FAWN,0.002
FAY,0.011
FAYE,0.03
FE,0.001
FEDERICO,0.005
FELECIA,0.005
FELICA,0.002
FELICE,0.002
FELICIA,0.035
FELICIDAD,0.001
FELICITA,0.004
FELICITAS,0.002
FELIPA,0.002
FELIPE,0.017
FELISA,0.002
FELISHA,0.002
FELIX,0.03
FELTON,0.002
FERDINAND,0.004
FERMIN,0.003
FERMINA,0.001
FERN,0.013
FERNANDA,0.001
FERNANDE,0.001
FERNANDO,0.033
FERNE,0.002
FIDEL,0.007
FIDELA,0.001
FIDELIA,0.001
FILIBERTO,0.002
FILOMENA,0.004
FIONA,0.002
FLAVIA,0.001
FLETA,0.001
FLETCHER,0.005
FLO,0.001
FLOR,0.004
FLORA,0.025
FLORANCE,0.001
FLORENCE,0.101
FLORENCIA,0.001
FLORENCIO,0.003
FLORENE,0.002
FLORENTINA,0.001
FLORENTINO,0.002
FLORETTA,0.001
FLORIA,0.001
FLORIDA,0.002
FLORINDA,0.001
FLORINE,0.005
FLORRIE,0.001
FLOSSIE,0.007
FLOY,0.003
FLOYD,0.054
FONDA,0.002
FOREST,0.004
FORREST,0.014
FOSTER,0.004
FRAN,0.006
FRANCE,0.001
FRANCENE,0.001
FRANCES,0.188
FRANCESCA,0.005
FRANCESCO,0.002
FRANCHESCA,0.001
FRANCIE,0.001
FRANCINA,0.001
FRANCINE,0.013
FRANCIS,0.1
FRANCISCA,0.013
FRANCISCO,0.064
FRANCOISE,0.001
FRANK,0.292
FRANKIE,0.023
FRANKLIN,0.039
FRANKLYN,0.002
FRANSISCA,0.001
FRED,0.127
FREDA,0.018
FREDDA,0.001
FREDDIE,0.027
FREDDY,0.009
FREDERIC,0.005
FREDERICA,0.001
FREDERICK,0.077
FREDERICKA,0.001
FREDIA,0.001
FREDRIC,0.003
FREDRICK,0.022
FREDRICKA,0.001
FREEDA,0.001
FREEMAN,0.004
FREIDA,0.005
FRIDA,0.001
FRIEDA,0.009
FRITZ,0.004
FUMIKO,0.001
GABRIEL,0.038
GABRIELA,0.009
GABRIELE,0.001
GABRIELLA,0.003
GABRIELLE,0.009
GAIL,0.076
GALA,0.001
GALE,0.013
GALEN,0.005
GALINA,0.001
GARFIELD,0.003
GARLAND,0.009
GARNET,0.002
GARNETT,0.001
GARRET,0.002
GARRETT,0.015
GARRY,0.017
GARTH,0.004
GARY,0.327
GASTON,0.002
GAVIN,0.005
GAY,0.007
GAYE,0.003
GAYLA,0.005
GAYLE,0.024
GAYLENE,0.001
GAYLORD,0.002
GAYNELL,0.002
GAYNELLE,0.001
GEARLDINE,0.001
GEMA,0.001
GEMMA,0.002
GENA,0.005
GENARO,0.005
GENE,0.046
GENESIS,0.001
GENEVA,0.03
GENEVIE,0.001
GENEVIEVE,0.026
GENEVIVE,0.001
GENIA,0.001
GENIE,0.001
GENNA,0.001
GENNIE,0.001
GENNY,0.001
GENOVEVA,0.003
GEOFFREY,0.017
GEORGANN,0.001
GEORGE,0.467
GEORGEANN,0.001
GEORGEANNA,0.001
GEORGENE,0.001
GEORGETTA,0.002
GEORGETTE,0.006
GEORGIA,0.046
GEORGIANA,0.003
GEORGIANN,0.001
GEORGIANNA,0.003
GEORGIANNE,0.001
GEORGIE,0.002
GEORGINA,0.008
GEORGINE,0.001
GERALD,0.155
GERALDINE,0.071
GERALDO,0.003
GERALYN,0.002
GERARD,0.021
GERARDO,0.017
GERDA,0.002
GERI,0.005
GERMAINE,0.005
GERMAN,0.005
GERRI,0.003
GERRY,0.009
GERTHA,0.001
GERTIE,0.003
GERTRUD,0.001
GERTRUDE,0.052
GERTRUDIS,0.001
GERTUDE,0.001
GHISLAINE,0.001
GIA,0.001
GIANNA,0.001
GIDGET,0.001
GIGI,0.001
GIL,0.004
GILBERT,0.045
GILBERTE,0.001
GILBERTO,0.013
GILDA,0.005
GILLIAN,0.004
GILMA,0.001
GINA,0.05
GINETTE,0.001
GINGER,0.018
GINNY,0.003
GINO,0.004
GIOVANNA,0.002
GIOVANNI,0.004
GISELA,0.004
GISELE,0.002
GISELLE,0.002
GITA,0.001
GIUSEPPE,0.003
GIUSEPPINA,0.001
GLADIS,0.002
GLADY,0.001
GLADYS,0.103
GLAYDS,0.001
GLEN,0.048
GLENDA,0.044
GLENDORA,0.001
GLENN,0.085
GLENNA,0.009
GLENNIE,0.001
GLENNIS,0.001
GLINDA,0.001
GLORIA,0.168
GLORY,0.002
GLYNDA,0.001
GLYNIS,0.001
GOLDA,0.002
GOLDEN,0.001
GOLDIE,0.012
GONZALO,0.006
GORDON,0.052
GRACE,0.095
GRACIA,0.001
GRACIE,0.009
GRACIELA,0.01
GRADY,0.011
GRAHAM,0.007
GRAIG,0.002
GRANT,0.018
GRANVILLE,0.002
GRAYCE,0.001
GRAZYNA,0.001
GREG,0.052
GREGG,0.015
GREGORIA,0.003
GREGORIO,0.007
GREGORY,0.222
GRETA,0.007
GRETCHEN,0.017
GRETTA,0.002
GRICELDA,0.001
GRISEL,0.001
GRISELDA,0.004
GROVER,0.009
GUADALUPE,0.043
GUDRUN,0.001
GUILLERMINA,0.004
GUILLERMO,0.016
GUS,0.006
GUSSIE,0.005
GUSTAVO,0.013
GUY,0.03
GWEN,0.016
GWENDA,0.001
GWENDOLYN,0.037
GWENN,0.001
GWYN,0.001
GWYNETH,0.001
HA,0.001
HAE,0.001
HAI,0.002
HAILEY,0.002
HAL,0.007
HALEY,0.007
HALINA,0.001
HALLEY,0.001
HALLIE,0.005
HAN,0.001
HANA,0.001
HANG,0.001
HANH,0.001
HANK,0.003
HANNA,0.004
HANNAH,0.023
HANNELORE,0.001
HANS,0.008
HARLAN,0.007
HARLAND,0.002
HARLEY,0.009
HARMONY,0.001
HAROLD,0.186
HARRIET,0.029
HARRIETT,0.007
HARRIETTE,0.004
HARRIS,0.005
HARRISON,0.007
HARRY,0.126
HARVEY,0.036
HASSAN,0.003
HASSIE,0.001
HATTIE,0.029
HAYDEE,0.004
HAYDEN,0.002
HAYLEY,0.003
HAYWOOD,0.002
HAZEL,0.081
HEATH,0.009
HEATHER,0.169
HECTOR,0.048
HEDWIG,0.002
HEDY,0.001
HEE,0.001
HEIDE,0.001
HEIDI,0.044
HEIDY,0.001
HEIKE,0.001
HELAINE,0.001
HELEN,0.332
HELENA,0.011
HELENE,0.013
HELGA,0.005
HELLEN,0.003
HENRIETTA,0.016
HENRIETTE,0.001
HENRY,0.184
HERB,0.002
HERBERT,0.078
HERIBERTO,0.005
HERLINDA,0.003
HERMA,0.001
HERMAN,0.049
HERMELINDA,0.002
HERMILA,0.001
HERMINA,0.001
HERMINE,0.001
HERMINIA,0.005
HERSCHEL,0.004
HERSHEL,0.004
HERTA,0.001
HERTHA,0.001
HESTER,0.005
HETTIE,0.002
HIEDI,0.001
HIEN,0.001
HILARIA,0.001
HILARIO,0.003
HILARY,0.007
HILDA,0.038
HILDE,0.001
HILDEGARD,0.003
HILDEGARDE,0.001
HILDRED,0.001
HILLARY,0.007
HILMA,0.001
HILTON,0.003
HIPOLITO,0.003
HIRAM,0.005
HIROKO,0.001
HISAKO,0.001
HOA,0.002
HOBERT,0.002
HOLLEY,0.001
HOLLI,0.002
HOLLIE,0.005
HOLLIS,0.006
HOLLY,0.059
HOMER,0.021
HONEY,0.001
HONG,0.005
HOPE,0.018
HORACE,0.018
HORACIO,0.003
HORTENCIA,0.004
HORTENSE,0.002
HORTENSIA,0.002
HOSEA,0.002
HOUSTON,0.005
HOWARD,0.116
HOYT,0.002
HSIU,0.001
HUBERT,0.02
HUE,0.001
HUEY,0.003
HUGH,0.03
HUGO,0.012
HUI,0.002
HULDA,0.002
HUMBERTO,0.009
HUNG,0.005
HUNTER,0.005
HUONG,0.002
HWA,0.001
HYACINTH,0.001
HYE,0.001
HYMAN,0.002
HYO,0.001
HYON,0.001
HYUN,0.001
IAN,0.029
IDA,0.059
IDALIA,0.002
IDELL,0.001
IDELLA,0.003
IESHA,0.001
IGNACIA,0.001
IGNACIO,0.012
IKE,0.002
ILA,0.007
ILANA,0.001
ILDA,0.001
ILEANA,0.002
ILEEN,0.001
ILENE,0.006
ILIANA,0.002
ILLA,0.001
ILONA,0.002
ILSE,0.002
ILUMINADA,0.001
IMA,0.003
IMELDA,0.005
IMOGENE,0.01
IN,0.002
INA,0.012
INDIA,0.004
INDIRA,0.001
INELL,0.001
INES,0.005
INEZ,0.027
INGA,0.002
INGE,0.002
INGEBORG,0.002
INGER,0.001
INGRID,0.012
INOCENCIA,0.001
IOLA,0.004
IONA,0.004
IONE,0.004
IRA,0.02
IRAIDA,0.001
IRENA,0.002
IRENE,0.127
IRINA,0.001
IRIS,0.028
IRISH,0.001
IRMA,0.04
IRMGARD,0.001
IRVIN,0.011
IRVING,0.013
IRWIN,0.005
ISA,0.001
ISAAC,0.026
ISABEL,0.029
ISABELL,0.004
ISABELLA,0.005
ISABELLE,0.01
ISADORA,0.001
ISAIAH,0.006
ISAIAS,0.003
ISAURA,0.001
ISELA,0.002
ISIAH,0.004
ISIDRA,0.001
ISIDRO,0.005
ISIS,0.001
ISMAEL,0.013
ISOBEL,0.001
ISRAEL,0.015
ISREAL,0.002
ISSAC,0.005
IVA,0.012
IVAN,0.027
IVANA,0.001
IVELISSE,0.001
IVETTE,0.004
IVEY,0.001
IVONNE,0.003
IVORY,0.006
IVY,0.009
IZETTA,0.001
IZOLA,0.001
JA,0.001
JACALYN,0.002
JACELYN,0.001
JACINDA,0.001
JACINTA,0.002
JACINTO,0.002
JACK,0.159
JACKELINE,0.002
JACKELYN,0.001
JACKI,0.001
JACKIE,0.067
JACKLYN,0.005
JACKQUELINE,0.001
JACKSON,0.007
JACLYN,0.009
JACOB,0.083
JACQUALINE,0.001
JACQUE,0.003
JACQUELIN,0.003
JACQUELINE,0.115
JACQUELYN,0.021
JACQUELYNE,0.001
JACQUELYNN,0.001
JACQUES,0.005
JACQUETTA,0.001
JACQUI,0.001
JACQUIE,0.001
JACQUILINE,0.001
JACQULINE,0.004
JACQULYN,0.001
JADA,0.002
JADE,0.005
JADWIGA,0.001
JAE,0.004
JAIME,0.042
JAIMEE,0.001
JAIMIE,0.002
JAKE,0.013
JALEESA,0.001
JALISA,0.001
JAMA,0.001
JAMAAL,0.004
JAMAL,0.007
JAMAR,0.004
JAME,0.005
JAMEE,0.001
JAMEL,0.004
JAMES,1.664
JAMEY,0.004
JAMI,0.007
JAMIE,0.11
JAMIKA,0.001
JAMILA,0.002
JAMISON,0.003
JAMMIE,0.002
JAN,0.036
JANA,0.016
JANAE,0.002
JANAY,0.001
JANE,0.126
JANEAN,0.001
JANEE,0.001
JANEEN,0.002
JANEL,0.004
JANELL,0.005
JANELLA,0.001
JANELLE,0.013
JANENE,0.002
JANESSA,0.001
JANET,0.19
JANETH,0.001
JANETT,0.001
JANETTA,0.001
JANETTE,0.011
JANEY,0.002
JANI,0.001
JANICE,0.143
JANIE,0.026
JANIECE,0.001
JANINA,0.002
JANINE,0.011
JANIS,0.018
JANISE,0.001
JANITA,0.001
JANN,0.001
JANNA,0.005
JANNET,0.001
JANNETTE,0.003
JANNIE,0.005
JANUARY,0.001
JANYCE,0.001
JAQUELINE,0.004
JAQUELYN,0.001
JARED,0.036
JAROD,0.002
JARRED,0.004
JARRETT,0.004
JARROD,0.007
JARVIS,0.005
JASMIN,0.005
JASMINE,0.019
JASON,0.332
JASPER,0.008
JAUNITA,0.002
JAVIER,0.033
JAY,0.061
JAYE,0.001
JAYME,0.004
JAYMIE,0.001
JAYNA,0.001
JAYNE,0.009
JAYSON,0.005
JAZMIN,0.002
JAZMINE,0.001
JC,0.002
JEAN,0.175
JEANA,0.003
JEANE,0.002
JEANELLE,0.001
JEANENE,0.001
JEANETT,0.001
JEANETTA,0.002
JEANETTE,0.058
JEANICE,0.001
JEANIE,0.007
JEANINE,0.009
JEANMARIE,0.001
JEANNA,0.004
JEANNE,0.055
JEANNETTA,0.001
JEANNETTE,0.023
JEANNIE,0.015
JEANNINE,0.009
JED,0.003
JEFF,0.084
JEFFEREY,0.003
JEFFERSON,0.005
JEFFERY,0.084
JEFFIE,0.001
JEFFREY,0.296
JEFFRY,0.007
JEN,0.001
JENA,0.004
JENAE,0.001
JENE,0.001
JENEE,0.001
JENELL,0.001
JENELLE,0.002
JENETTE,0.001
JENEVA,0.001
JENI,0.001
JENICE,0.001
JENIFER,0.012
JENIFFER,0.002
JENINE,0.001
JENISE,0.001
JENNA,0.015
JENNEFER,0.001
JENNELL,0.001
JENNETTE,0.002
JENNI,0.002
JENNIE,0.037
JENNIFER,0.467
JENNIFFER,0.002
JENNINE,0.001
JENNY,0.035
JERALD,0.01
JERALDINE,0.002
JERAMY,0.002
JERE,0.002
JEREMIAH,0.022
JEREMY,0.122
JERI,0.008
JERICA,0.001
JERILYN,0.002
JERLENE,0.001
JERMAINE,0.015
JEROLD,0.004
JEROME,0.054
JEROMY,0.002
JERRELL,0.002
JERRI,0.007
JERRICA,0.001
JERRIE,0.002
JERROD,0.004
JERROLD,0.003
JERRY,0.222
JESENIA,0.001
JESICA,0.003
JESS,0.009
JESSE,0.109
JESSENIA,0.001
JESSI,0.001
JESSIA,0.001
JESSICA,0.245
JESSIE,0.082
JESSIKA,0.001
JESTINE,0.001
JESUS,0.079
JESUSA,0.001
JESUSITA,0.001
JETTA,0.001
JETTIE,0.002
JEWEL,0.015
JEWELL,0.013
JI,0.001
JILL,0.071
JILLIAN,0.011
JIM,0.059
JIMMIE,0.038
JIMMY,0.097
JIN,0.001
JINA,0.001
JINNY,0.001
JO,0.042
JOAN,0.158
JOANA,0.002
JOANE,0.001
JOANIE,0.002
JOANN,0.069
JOANNA,0.028
JOANNE,0.075
JOANNIE,0.001
JOAQUIN,0.007
JOAQUINA,0.001
JOCELYN,0.01
JODEE,0.001
JODI,0.026
JODIE,0.009
JODY,0.032
JOE,0.164
JOEANN,0.001
JOEL,0.077
JOELLA,0.001
JOELLE,0.003
JOELLEN,0.002
JOESPH,0.007
JOETTA,0.002
JOETTE,0.001
JOEY,0.023
JOHANA,0.001
JOHANNA,0.015
JOHANNE,0.001
JOHN,1.642
JOHNA,0.001
JOHNATHAN,0.018
JOHNATHON,0.005
JOHNETTA,0.002
JOHNETTE,0.001
JOHNIE,0.005
JOHNNA,0.003
JOHNNIE,0.046
JOHNNY,0.1
JOHNSIE,0.001
JOHNSON,0.002
JOI,0.002
JOIE,0.001
JOLANDA,0.001
JOLEEN,0.002
JOLENE,0.01
JOLIE,0.001
JOLINE,0.001
JOLYN,0.001
JOLYNN,0.002
JON,0.059
JONA,0.001
JONAH,0.003
JONAS,0.004
JONATHAN,0.157
JONATHON,0.017
JONE,0.001
JONELL,0.001
JONELLE,0.001
JONG,0.001
JONI,0.01
JONIE,0.001
JONNA,0.002
JONNIE,0.002
JORDAN,0.035
JORDON,0.002
JORGE,0.052
JOSE,0.308
JOSEF,0.004
JOSEFA,0.005
JOSEFINA,0.015
JOSEFINE,0.001
JOSELYN,0.001
JOSEPH,0.705
JOSEPHINA,0.002
JOSEPHINE,0.089
JOSETTE,0.003
JOSH,0.012
JOSHUA,0.218
JOSIAH,0.004
JOSIE,0.013
JOSLYN,0.001
JOSPEH,0.002
JOSPHINE,0.001
JOSUE,0.005
JOVAN,0.001
JOVITA,0.003
JOY,0.046
JOYA,0.001
JOYCE,0.182
JOYCELYN,0.002
JOYE,0.001
JUAN,0.16
JUANA,0.023
JUANITA,0.083
JUDE,0.003
JUDI,0.005
JUDIE,0.002
JUDITH,0.149
JUDSON,0.004
JUDY,0.139
JULE,0.001
JULEE,0.001
JULENE,0.001
JULES,0.004
JULI,0.003
JULIA,0.112
JULIAN,0.028
JULIANA,0.006
JULIANE,0.001
JULIANN,0.002
JULIANNA,0.003
JULIANNE,0.007
JULIE,0.174
JULIEANN,0.001
JULIENNE,0.001
JULIET,0.005
JULIETA,0.002
JULIETTA,0.001
JULIETTE,0.005
JULIO,0.033
JULISSA,0.002
JULIUS,0.022
JUNE,0.063
JUNG,0.004
JUNIE,0.001
JUNIOR,0.009
JUNITA,0.001
JUNKO,0.001
JUSTA,0.001
JUSTIN,0.157
JUSTINA,0.005
JUSTINE,0.009
JUTTA,0.001
KA,0.001
KACEY,0.002
KACI,0.002
KACIE,0.002
KACY,0.001
KAI,0.001
KAILA,0.001
KAITLIN,0.005
KAITLYN,0.005
KALA,0.002
KALEIGH,0.001
KALEY,0.001
KALI,0.001
KALLIE,0.001
KALYN,0.001
KAM,0.001
KAMALA,0.001
KAMI,0.002
KAMILAH,0.001
KANDACE,0.002
KANDI,0.002
KANDICE,0.002
KANDIS,0.001
KANDRA,0.001
KANDY,0.002
KANESHA,0.001
KANISHA,0.001
KARA,0.021
KARAN,0.002
KAREEM,0.004
KAREEN,0.001
KAREN,0.334
KARENA,0.001
KAREY,0.001
KARI,0.018
KARIE,0.002
KARIMA,0.001
KARIN,0.013
KARINA,0.007
KARINE,0.001
KARISA,0.001
KARISSA,0.002
KARL,0.036
KARLA,0.022
KARLEEN,0.001
KARLENE,0.002
KARLY,0.001
KARLYN,0.001
KARMA,0.001
KARMEN,0.001
KAROL,0.003
KAROLE,0.001
KAROLINE,0.001
KAROLYN,0.002
KARON,0.003
KARREN,0.001
KARRI,0.002
KARRIE,0.004
KARRY,0.001
KARY,0.001
KARYL,0.001
KARYN,0.005
KASANDRA,0.002
KASEY,0.008
KASHA,0.001
KASI,0.001
KASIE,0.001
KASSANDRA,0.002
KASSIE,0.001
KATE,0.015
KATELIN,0.001
KATELYN,0.005
KATELYNN,0.001
KATERINE,0.001
KATHALEEN,0.001
KATHARINA,0.001
KATHARINE,0.009
KATHARYN,0.001
KATHE,0.001
KATHELEEN,0.001
KATHERIN,0.001
KATHERINA,0.001
KATHERINE,0.157
KATHERN,0.001
KATHERYN,0.005
KATHEY,0.001
KATHI,0.005
KATHIE,0.006
KATHLEEN,0.212
KATHLENE,0.002
KATHLINE,0.001
KATHLYN,0.002
KATHRIN,0.001
KATHRINE,0.006
KATHRYN,0.118
KATHRYNE,0.002
KATHY,0.137
KATHYRN,0.002
KATI,0.001
KATIA,0.001
KATIE,0.057
KATINA,0.005
KATLYN,0.001
KATRICE,0.001
KATRINA,0.031
KATTIE,0.001
KATY,0.007
KAY,0.036
KAYCE,0.001
KAYCEE,0.001
KAYE,0.006
KAYLA,0.026
KAYLEE,0.002
KAYLEEN,0.001
KAYLEIGH,0.001
KAYLENE,0.001
KAZUKO,0.001
KECIA,0.002
KEELEY,0.001
KEELY,0.002
KEENA,0.001
KEENAN,0.003
KEESHA,0.001
KEIKO,0.002
KEILA,0.001
KEIRA,0.001
KEISHA,0.01
KEITH,0.155
KEITHA,0.001
KELI,0.002
KELLE,0.001
KELLEE,0.001
KELLEY,0.018
KELLI,0.023
KELLIE,0.015
KELLY,0.173
KELLYE,0.001
KELSEY,0.013
KELSI,0.001
KELSIE,0.002
KELVIN,0.018
KEMBERLY,0.001
KEN,0.028
KENA,0.001
KENDA,0.001
KENDAL,0.001
KENDALL,0.011
KENDRA,0.019
KENDRICK,0.007
KENETH,0.002
KENIA,0.001
KENISHA,0.001
KENNA,0.002
KENNETH,0.414
KENNITH,0.004
KENNY,0.02
KENT,0.025
KENTON,0.003
KENYA,0.006
KENYATTA,0.002
KENYETTA,0.001
KERA,0.001
KEREN,0.001
KERI,0.009
KERMIT,0.007
KERRI,0.013
KERRIE,0.004
KERRY,0.034
KERSTIN,0.001
KESHA,0.003
KESHIA,0.003
KETURAH,0.001
KEVA,0.001
KEVEN,0.003
KEVIN,0.337
KHADIJAH,0.001
KHALILAH,0.001
KIA,0.003
KIANA,0.001
KIARA,0.002
KIERA,0.001
KIERSTEN,0.001
KIESHA,0.001
KIETH,0.004
KILEY,0.001
KIM,0.103
KIMBER,0.001
KIMBERELY,0.002
KIMBERLEE,0.005
KIMBERLEY,0.011
KIMBERLI,0.001
KIMBERLIE,0.001
KIMBERLY,0.253
KIMBERY,0.001
KIMBRA,0.001
KIMI,0.001
KIMIKO,0.001
KINA,0.001
KINDRA,0.001
KING,0.002
KIP,0.003
KIRA,0.004
KIRBY,0.006
KIRK,0.025
KIRSTEN,0.009
KIRSTIE,0.001
KIRSTIN,0.002
KISHA,0.004
KIT,0.001
KITTIE,0.001
KITTY,0.005
KIYOKO,0.001
KIZZIE,0.001
KIZZY,0.002
KLARA,0.001
KOREY,0.002
KORI,0.002
KORTNEY,0.001
KORY,0.003
KOURTNEY,0.001
KRAIG,0.002
KRIS,0.011
KRISHNA,0.001
KRISSY,0.001
KRISTA,0.021
KRISTAL,0.004
KRISTAN,0.002
KRISTEEN,0.001
KRISTEL,0.001
KRISTEN,0.056
KRISTI,0.028
KRISTIAN,0.002
KRISTIE,0.014
KRISTIN,0.05
KRISTINA,0.033
KRISTINE,0.026
KRISTLE,0.001
KRISTOFER,0.002
KRISTOPHER,0.013
KRISTY,0.025
KRISTYN,0.002
KRYSTA,0.001
KRYSTAL,0.019
KRYSTEN,0.001
KRYSTIN,0.001
KRYSTINA,0.001
KRYSTLE,0.004
KRYSTYNA,0.002
KUM,0.002
KURT,0.032
KURTIS,0.005
KYLA,0.003
KYLE,0.083
KYLEE,0.002
KYLIE,0.004
KYM,0.001
KYMBERLY,0.001
KYOKO,0.001
KYONG,0.002
KYRA,0.002
KYUNG,0.002
LACEY,0.009
LACHELLE,0.001
LACI,0.002
LACIE,0.002
LACRESHA,0.001
LACY,0.007
LADAWN,0.001
LADONNA,0.009
LADY,0.001
LAEL,0.001
LAHOMA,0.001
LAI,0.002
LAILA,0.001
LAINE,0.001
LAJUANA,0.001
LAKEESHA,0.001
LAKEISHA,0.005
LAKENDRA,0.001
LAKENYA,0.001
LAKESHA,0.005
LAKESHIA,0.002
LAKIA,0.001
LAKIESHA,0.001
LAKISHA,0.006
LAKITA,0.001
LALA,0.001
LAMAR,0.011
LAMONICA,0.001
LAMONT,0.009
LAN,0.003
LANA,0.015
LANCE,0.032
LANDON,0.005
LANE,0.006
LANELL,0.001
LANELLE,0.001
LANETTE,0.002
LANG,0.001
LANI,0.002
LANIE,0.001
LANITA,0.002
LANNIE,0.001
LANNY,0.004
LANORA,0.001
LAQUANDA,0.001
LAQUITA,0.003
LARA,0.009
LARAE,0.001
LARAINE,0.001
LAREE,0.001
LARHONDA,0.001
LARISA,0.001
LARISSA,0.004
LARITA,0.001
LARONDA,0.001
LARRAINE,0.001
LARRY,0.3
LARUE,0.002
LASANDRA,0.001
LASHANDA,0.002
LASHANDRA,0.001
LASHAUN,0.001
LASHAUNDA,0.001
LASHAWN,0.004
LASHAWNA,0.001
LASHAWNDA,0.001
LASHAY,0.001
LASHELL,0.001
LASHON,0.001
LASHONDA,0.005
LASHUNDA,0.001
LASONYA,0.001
LATANYA,0.005
LATARSHA,0.001
LATASHA,0.013
LATASHIA,0.001
LATESHA,0.001
LATIA,0.001
LATICIA,0.001
LATINA,0.001
LATISHA,0.008
LATONIA,0.003
LATONYA,0.011
LATORIA,0.001
LATOSHA,0.002
LATOYA,0.022
LATOYIA,0.001
LATRICE,0.004
LATRICIA,0.003
LATRINA,0.001
